hotel,arrival_date,arrival_year,arrival_month_num,arrival_date_month,lead_time,lead_time_category,total_guests,total_nights,is_cancelled,adr,estimated_revenue,market_segment,distribution_channel,customer_type,meal,country,deposit_type,reservation_status
City Hotel,2017-03-18,2017,3,March,61,31-90 days,2.0,2,False,57.93,115.86,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,94,>90 days,2.0,3,False,72.0,216.0,Offline TA/TO,TA/TO,Transient,BB,AUT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,67,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,198,>90 days,2.0,3,False,93.6,280.79999999999995,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,198,>90 days,1.0,3,False,93.6,280.79999999999995,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,57,31-90 days,2.0,1,False,79.2,79.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,113,>90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,175,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,CHE,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,45,31-90 days,2.0,7,False,100.3,702.1,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,176,>90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,IND,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,187,>90 days,2.0,4,False,88.4,353.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,173,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,96,>90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,63,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,DNK,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,62,31-90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,BEL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,82,31-90 days,1.0,4,False,64.14,256.56,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,82,31-90 days,2.0,4,False,77.23,308.92,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,58,31-90 days,2.0,3,False,81.77,245.31,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,11,0-30 days,3.0,2,False,167.0,334.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,65,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,73,31-90 days,3.0,2,False,142.2,284.4,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,55,31-90 days,2.0,2,False,97.2,194.4,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,178,>90 days,2.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,178,>90 days,2.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,131,>90 days,2.0,3,False,72.07,216.20999999999998,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,130,>90 days,4.0,3,False,156.6,469.79999999999995,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,88,31-90 days,2.0,3,False,74.84,224.52,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,81,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,58,31-90 days,2.0,4,False,70.69,282.76,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,9,0-30 days,3.0,4,False,142.8,571.2,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,219,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,RUS,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,1,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,69,31-90 days,2.0,2,False,77.0,154.0,Direct,Direct,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,108,>90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,69,31-90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,56,31-90 days,1.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,150,>90 days,2.0,5,False,88.4,442.0,Online TA,TA/TO,Transient,BB,HUN,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,193,>90 days,2.0,4,False,88.4,353.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,102,>90 days,2.0,2,False,106.2,212.4,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,169,>90 days,2.0,4,False,96.9,387.6,Online TA,TA/TO,Transient,BB,LUX,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,27,0-30 days,2.0,4,False,132.18,528.72,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,66,31-90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,55,31-90 days,2.0,3,False,106.2,318.6,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,212,>90 days,1.0,3,False,122.4,367.20000000000005,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,170,>90 days,2.0,3,False,174.0,522.0,Online TA,TA/TO,Transient,BB,LUX,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,170,>90 days,3.0,3,False,86.4,259.20000000000005,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,95,>90 days,3.0,4,False,94.2,376.8,Direct,Direct,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,79,31-90 days,1.0,3,False,124.2,372.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,6,0-30 days,2.0,2,False,107.0,214.0,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,79,31-90 days,1.0,3,False,90.0,270.0,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,5,0-30 days,3.0,3,False,168.0,504.0,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,51,31-90 days,3.0,3,False,90.0,270.0,Offline TA/TO,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,24,0-30 days,2.0,5,False,139.4,697.0,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,110,>90 days,2.0,2,False,106.2,212.4,Online TA,TA/TO,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,50,31-90 days,3.0,3,False,169.2,507.59999999999997,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,48,31-90 days,2.0,4,False,72.0,288.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,31,31-90 days,3.0,1,False,158.0,158.0,Online TA,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,6,0-30 days,3.0,2,False,177.0,354.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,53,31-90 days,1.0,6,False,70.0,420.0,Offline TA/TO,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,56,31-90 days,4.0,2,False,193.0,386.0,Direct,Direct,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,150,>90 days,2.0,3,False,77.0,231.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,8,0-30 days,3.0,3,False,130.7,392.09999999999997,Direct,Direct,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,198,>90 days,3.0,3,False,93.6,280.79999999999995,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,73,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,56,31-90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,53,31-90 days,2.0,4,False,100.3,401.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,69,31-90 days,2.0,3,False,106.2,318.6,Online TA,TA/TO,Transient,BB,PHL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,49,31-90 days,2.0,3,False,72.0,216.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,90,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,203,>90 days,2.0,5,False,83.8,419.0,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,29,0-30 days,2.0,3,False,159.33,477.99,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,58,31-90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,51,31-90 days,2.0,4,False,75.0,300.0,Offline TA/TO,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,7,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,72,31-90 days,2.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,IRL,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,51,31-90 days,3.0,3,False,99.0,297.0,Offline TA/TO,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,55,31-90 days,1.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,IRL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,115,>90 days,2.0,5,False,68.0,340.0,Offline TA/TO,TA/TO,Transient,BB,AUT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,108,>90 days,2.0,4,False,82.0,328.0,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,7,0-30 days,2.0,3,False,128.0,384.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,53,31-90 days,2.0,3,False,57.93,173.79,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,0,0-30 days,0.0,0,False,0.0,0.0,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,17,0-30 days,1.0,1,False,80.0,80.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-04-11,2017,4,April,6,0-30 days,1.0,0,False,0.0,0.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-04-12,2017,4,April,16,0-30 days,1.0,1,True,95.0,95.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2017-05-11,2017,5,May,7,0-30 days,1.0,1,False,110.0,110.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-06-22,2017,6,June,14,0-30 days,1.0,1,False,95.0,95.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-07-25,2017,7,July,5,0-30 days,1.0,1,False,80.0,80.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-08-30,2017,8,August,34,31-90 days,1.0,3,False,85.0,255.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,0,0-30 days,2.0,2,False,98.0,196.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,0,0-30 days,1.0,1,False,80.0,80.0,Corporate,Corporate,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,13,0-30 days,1.0,2,False,148.0,296.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,25,0-30 days,2.0,2,False,143.0,286.0,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,0,0-30 days,1.0,1,False,108.0,108.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,13,0-30 days,1.0,2,False,110.18,220.36,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,58,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-07,2017,3,March,0,0-30 days,0.0,14,False,0.0,0.0,Direct,Direct,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,122,>90 days,2.0,4,False,88.4,353.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,68,31-90 days,2.0,4,False,70.69,282.76,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,21,0-30 days,2.0,2,False,94.4,188.8,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,18,0-30 days,1.0,1,False,95.0,95.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-05-29,2017,5,May,13,0-30 days,1.0,3,True,95.0,285.0,Direct,Direct,Transient,BB,SWE,No Deposit,Canceled
City Hotel,2017-06-12,2017,6,June,27,0-30 days,1.0,3,False,95.0,285.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,18,0-30 days,1.0,1,False,95.0,95.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,59,31-90 days,3.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,59,31-90 days,2.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,108,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,NLD,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,24,0-30 days,2.0,3,False,121.33,363.99,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,98,>90 days,2.0,7,False,68.0,476.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,97,>90 days,2.0,5,False,68.0,340.0,Offline TA/TO,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,97,>90 days,1.0,5,False,63.75,318.75,Offline TA/TO,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,51,31-90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,USA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,271,>90 days,2.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,73,31-90 days,3.0,3,False,160.2,480.59999999999997,Online TA,TA/TO,Transient,HB,LUX,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,225,>90 days,2.0,7,False,85.0,595.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,61,31-90 days,2.0,4,False,74.61,298.44,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,61,31-90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,ITA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,34,31-90 days,2.0,7,False,76.5,535.5,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,11,0-30 days,2.0,3,False,128.0,384.0,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,0,0-30 days,2.0,0,False,0.0,0.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,78,31-90 days,2.0,4,False,100.3,401.2,Online TA,TA/TO,Transient,BB,CN,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,34,31-90 days,2.0,2,False,68.0,136.0,Offline TA/TO,TA/TO,Contract,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,31,31-90 days,2.0,3,False,98.0,294.0,Direct,Direct,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,59,31-90 days,2.0,2,False,106.2,212.4,Online TA,TA/TO,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,52,31-90 days,2.0,4,False,75.0,300.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,17,0-30 days,1.0,2,False,148.0,296.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-22,2017,3,March,41,31-90 days,2.0,3,False,75.0,225.0,Online TA,TA/TO,Transient,BB,BRA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,1.0,2,False,85.0,170.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,49,31-90 days,2.0,4,False,72.0,288.0,Offline TA/TO,TA/TO,Transient-Party,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,49,31-90 days,1.0,4,False,67.5,270.0,Offline TA/TO,TA/TO,Transient-Party,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,2.0,2,False,95.0,190.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,1.0,2,False,85.0,170.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,2.0,2,False,95.0,190.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,128,>90 days,2.0,1,False,93.6,93.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,0,0-30 days,1.0,1,False,80.0,80.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-04-18,2017,4,April,0,0-30 days,2.0,1,False,100.0,100.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,2.0,2,False,95.0,190.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,42,31-90 days,2.0,3,False,108.0,324.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,44,31-90 days,2.0,3,False,72.0,216.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,138,>90 days,2.0,4,False,68.07,272.28,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,5,0-30 days,1.0,2,False,85.0,170.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,138,>90 days,1.0,4,False,61.52,246.08,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,0,0-30 days,1.0,2,False,152.0,304.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,151,>90 days,2.0,2,False,95.0,190.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,43,31-90 days,2.0,2,False,141.7,283.4,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,3,0-30 days,1.0,2,False,128.0,256.0,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-05-14,2017,5,May,16,0-30 days,1.0,4,False,160.0,640.0,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,4,0-30 days,1.0,3,False,6.0,18.0,Groups,TA/TO,Transient-Party,BB,ISR,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,2,0-30 days,1.0,1,False,108.0,108.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-04-18,2017,4,April,1,0-30 days,1.0,1,False,130.0,130.0,Online TA,TA/TO,Group,BB,PRT,No Deposit,Check-Out
City Hotel,2017-06-20,2017,6,June,1,0-30 days,1.0,1,False,170.0,170.0,Online TA,TA/TO,Group,BB,PRT,No Deposit,Check-Out
City Hotel,2017-07-11,2017,7,July,1,0-30 days,1.0,1,False,115.6,115.6,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,61,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,43,31-90 days,2.0,6,False,68.0,408.0,Offline TA/TO,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,24,0-30 days,1.0,2,False,85.0,170.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,51,31-90 days,2.0,5,False,73.37,366.85,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,74,31-90 days,2.0,1,False,67.5,67.5,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,48,31-90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,19,0-30 days,2.0,3,False,88.0,264.0,Online TA,TA/TO,Transient,SC,NLD,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,120,>90 days,2.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,12,0-30 days,2.0,2,False,110.7,221.4,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,7,0-30 days,1.0,3,False,83.3,249.89999999999998,Online TA,TA/TO,Transient,SC,TUR,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,1,0-30 days,2.0,1,False,95.4,95.4,Online TA,TA/TO,Transient,SC,RUS,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,36,31-90 days,2.0,3,False,88.0,264.0,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,71,31-90 days,3.0,5,False,89.26,446.3,Offline TA/TO,TA/TO,Transient,BB,IRN,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,7,0-30 days,2.0,4,False,108.8,435.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-22,2017,3,March,5,0-30 days,1.0,0,False,0.0,0.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,28,0-30 days,2.0,3,False,96.76,290.28000000000003,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,19,0-30 days,1.0,2,False,95.0,190.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-21,2017,3,March,19,0-30 days,1.0,2,False,95.0,190.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,13,0-30 days,2.0,4,False,100.3,401.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-20,2017,3,March,72,31-90 days,2.0,3,False,106.2,318.6,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,48,31-90 days,2.0,4,False,79.2,316.8,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-22,2017,3,March,1,0-30 days,1.0,1,False,89.0,89.0,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,69,31-90 days,2.0,4,False,100.3,401.2,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,276,>90 days,2.0,4,False,65.45,261.8,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
