hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,arrival_year,arrival_month_num,arrival_day,total_guests,total_nights,lead_time_category,is_cancelled,estimated_revenue
City Hotel,0,8,2016,November,45,2,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,120.0,0,2,Check-Out,2016-11-03,2016-11-02,2016,11,2,2.0,1,0-30 days,False,120.0
City Hotel,0,18,2016,November,45,1,0,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,120.0,0,1,Check-Out,2016-11-03,2016-11-01,2016,11,1,2.0,2,0-30 days,False,240.0
City Hotel,0,146,2016,October,45,31,1,2,2,0.0,0,BB,RWA,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,100.08,0,0,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,>90 days,False,300.24
City Hotel,0,0,2016,November,45,1,0,2,3,0.0,0,BB,AUS,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,120.0,0,0,Check-Out,2016-11-03,2016-11-01,2016,11,1,3.0,2,0-30 days,False,240.0
City Hotel,0,16,2016,October,44,29,2,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.0,0,4,Check-Out,2016-11-03,2016-10-29,2016,10,29,2.0,5,0-30 days,False,530.0
City Hotel,0,273,2016,October,45,31,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,90.3,0,1,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,>90 days,False,270.9
City Hotel,0,130,2016,October,45,31,1,2,2,1.0,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Transient,153.3,0,1,Check-Out,2016-11-03,2016-10-31,2016,10,31,3.0,3,>90 days,False,459.90000000000003
City Hotel,0,192,2016,October,45,31,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,68.23,0,0,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,>90 days,False,204.69
City Hotel,0,130,2016,October,45,31,1,2,2,2.0,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,153.3,0,2,Check-Out,2016-11-03,2016-10-31,2016,10,31,4.0,3,>90 days,False,459.90000000000003
City Hotel,0,19,2016,November,45,2,0,1,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-03,2016-11-02,2016,11,2,1.0,1,0-30 days,False,75.0
City Hotel,0,18,2016,November,45,1,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,120.0,0,1,Check-Out,2016-11-03,2016-11-01,2016,11,1,2.0,2,0-30 days,False,240.0
City Hotel,0,200,2016,October,45,31,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,82.92,0,3,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,>90 days,False,248.76
City Hotel,0,200,2016,October,45,31,1,2,0,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,82.92,0,3,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,>90 days,False,248.76
City Hotel,0,91,2016,October,45,30,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,61.33,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,245.32
City Hotel,0,45,2016,October,45,30,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,31-90 days,False,300.0
City Hotel,0,102,2016,October,45,30,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.05,0,2,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,340.2
City Hotel,0,13,2016,November,45,2,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,112.0,0,2,Check-Out,2016-11-03,2016-11-02,2016,11,2,1.0,1,0-30 days,False,112.0
City Hotel,0,102,2016,October,45,30,2,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.85,0,2,Check-Out,2016-11-03,2016-10-30,2016,10,30,1.0,4,>90 days,False,491.4
City Hotel,0,64,2016,October,45,31,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,105.6,0,4,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,31-90 days,False,316.79999999999995
City Hotel,0,64,2016,October,45,31,1,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,127.5,0,4,Check-Out,2016-11-03,2016-10-31,2016,10,31,3.0,3,31-90 days,False,382.5
City Hotel,0,266,2016,October,45,30,2,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient-Party,117.3,0,2,Check-Out,2016-11-03,2016-10-30,2016,10,30,3.0,4,>90 days,False,469.2
City Hotel,0,266,2016,October,45,30,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,86.7,0,2,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,346.8
City Hotel,0,18,2016,October,45,31,1,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,82.13,0,1,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,0-30 days,False,246.39
City Hotel,0,98,2016,October,45,30,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.45,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,361.8
City Hotel,0,98,2016,October,45,30,2,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.45,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,1.0,4,>90 days,False,361.8
City Hotel,0,98,2016,October,45,30,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.05,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,340.2
City Hotel,0,14,2016,November,45,2,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,100.0,0,1,Check-Out,2016-11-03,2016-11-02,2016,11,2,1.0,1,0-30 days,False,100.0
City Hotel,0,37,2016,November,45,1,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.0,1,1,Check-Out,2016-11-03,2016-11-01,2016,11,1,3.0,2,31-90 days,False,270.0
City Hotel,0,87,2016,October,45,31,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,69.53,0,2,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,31-90 days,False,208.59
City Hotel,0,42,2016,November,45,2,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,2,Check-Out,2016-11-03,2016-11-02,2016,11,2,2.0,1,31-90 days,False,88.0
City Hotel,0,28,2016,October,44,29,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.4,0,2,Check-Out,2016-11-03,2016-10-29,2016,10,29,2.0,5,0-30 days,False,517.0
City Hotel,0,91,2016,October,45,30,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.45,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,>90 days,False,361.8
City Hotel,0,7,2016,October,45,30,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,138.5,0,2,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,0-30 days,False,554.0
City Hotel,0,59,2016,October,45,31,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,60.35,0,1,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,31-90 days,False,181.05
City Hotel,0,117,2016,October,44,29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.94,0,1,Check-Out,2016-11-03,2016-10-29,2016,10,29,2.0,5,>90 days,False,614.7
City Hotel,0,117,2016,October,44,29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.04,0,1,Check-Out,2016-11-03,2016-10-29,2016,10,29,2.0,5,>90 days,False,520.2
City Hotel,0,6,2016,October,45,31,1,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,9.0,0.0,0,Transient,149.0,0,2,Check-Out,2016-11-03,2016-10-31,2016,10,31,2.0,3,0-30 days,False,447.0
City Hotel,0,82,2016,October,45,30,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,59.85,0,1,Check-Out,2016-11-03,2016-10-30,2016,10,30,2.0,4,31-90 days,False,239.4
City Hotel,0,15,2016,November,45,1,0,2,1,0.0,0,BB,PAN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,112.0,0,1,Check-Out,2016-11-03,2016-11-01,2016,11,1,1.0,2,0-30 days,False,224.0
City Hotel,0,43,2016,November,45,1,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,31-90 days,False,225.0
City Hotel,0,36,2016,November,45,1,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,31-90 days,False,225.0
City Hotel,0,2,2016,November,45,2,0,2,1,0.0,0,BB,AUT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,94.0,0,0,Check-Out,2016-11-04,2016-11-02,2016,11,2,1.0,2,0-30 days,False,188.0
City Hotel,0,53,2016,October,45,31,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.0,0,4,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,488.0
City Hotel,0,71,2016,November,45,3,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-11-04,2016-11-03,2016,11,3,2.0,1,31-90 days,False,79.2
City Hotel,0,41,2016,November,45,2,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,118.0,0,0,Check-Out,2016-11-04,2016-11-02,2016,11,2,2.0,2,31-90 days,False,236.0
City Hotel,0,51,2016,November,45,1,0,3,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,129.0,0,1,Check-Out,2016-11-04,2016-11-01,2016,11,1,3.0,3,31-90 days,False,387.0
City Hotel,0,68,2016,October,45,30,2,3,2,0.0,1,SC,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,0.0,0,Transient,79.56,0,2,Check-Out,2016-11-04,2016-10-30,2016,10,30,3.0,5,31-90 days,False,397.8
City Hotel,0,2,2016,November,45,2,0,2,1,0.0,0,BB,BEL,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,94.0,0,0,Check-Out,2016-11-04,2016-11-02,2016,11,2,1.0,2,0-30 days,False,188.0
City Hotel,0,6,2016,November,45,1,0,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-01,2016,11,1,1.0,3,0-30 days,False,225.0
City Hotel,0,50,2016,October,45,31,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.0,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,488.0
City Hotel,0,58,2016,October,45,31,1,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.68,1,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,362.72
City Hotel,0,58,2016,October,45,31,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.68,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,362.72
City Hotel,0,6,2016,October,45,31,1,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.75,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,1.0,4,0-30 days,False,487.0
City Hotel,0,6,2016,October,45,30,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,102.41,0,1,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,0-30 days,False,512.05
City Hotel,0,84,2016,October,45,31,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,79.43,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,317.72
City Hotel,0,13,2016,October,45,31,1,3,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.75,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,1.0,4,0-30 days,False,375.0
City Hotel,0,174,2016,November,45,1,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.9,0,3,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,>90 days,False,272.70000000000005
City Hotel,0,225,2016,October,45,31,1,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,129.63,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,>90 days,False,518.52
City Hotel,0,7,2016,November,45,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,174.0,0,Transient,79.0,0,0,Check-Out,2016-11-04,2016-11-03,2016,11,3,1.0,1,0-30 days,False,79.0
City Hotel,0,43,2016,November,45,1,0,3,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,31-90 days,False,225.0
City Hotel,0,43,2016,November,45,3,0,1,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,2,Check-Out,2016-11-04,2016-11-03,2016,11,3,2.0,1,31-90 days,False,108.0
City Hotel,0,1,2016,November,45,3,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-03,2016,11,3,1.0,1,0-30 days,False,75.0
City Hotel,0,241,2016,October,45,30,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,75.92,0,1,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,>90 days,False,379.6
City Hotel,0,161,2016,October,45,31,1,3,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,0.0,0,Transient,59.5,0,0,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,>90 days,False,238.0
City Hotel,0,66,2016,October,45,31,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.85,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,419.4
City Hotel,0,16,2016,October,45,31,1,3,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,161.0,0,0,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,0-30 days,False,644.0
City Hotel,0,29,2016,October,45,31,1,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,149.1,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,0-30 days,False,596.4
City Hotel,0,44,2016,November,45,2,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-11-02,2016,11,2,2.0,2,31-90 days,False,150.0
City Hotel,0,125,2016,November,45,1,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,2,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,>90 days,False,270.0
City Hotel,0,5,2016,October,45,30,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,127.4,0,3,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,0-30 days,False,637.0
City Hotel,0,87,2016,October,45,31,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.23,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,360.92
City Hotel,0,43,2016,November,45,3,0,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,88.0,0,3,Check-Out,2016-11-04,2016-11-03,2016,11,3,1.0,1,31-90 days,False,88.0
City Hotel,0,42,2016,November,45,2,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,88.0,0,2,Check-Out,2016-11-04,2016-11-02,2016,11,2,2.0,2,31-90 days,False,176.0
City Hotel,0,57,2016,November,45,1,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,31-90 days,False,237.60000000000002
City Hotel,0,120,2016,November,45,3,0,1,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,2,Check-Out,2016-11-04,2016-11-03,2016,11,3,2.0,1,>90 days,False,90.0
City Hotel,0,43,2016,November,45,1,0,3,1,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.07,0,1,Check-Out,2016-11-04,2016-11-01,2016,11,1,1.0,3,31-90 days,False,255.20999999999998
City Hotel,0,183,2016,October,45,31,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,0.0,0,Transient,83.5,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,>90 days,False,334.0
City Hotel,0,45,2016,October,45,30,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,31-90 days,False,375.0
City Hotel,0,182,2016,October,45,31,1,3,0,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,83.5,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,>90 days,False,334.0
City Hotel,0,8,2016,October,45,30,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,127.4,0,1,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,0-30 days,False,637.0
City Hotel,0,186,2016,November,45,3,0,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,123.3,0,0,Check-Out,2016-11-04,2016-11-03,2016,11,3,3.0,1,>90 days,False,123.3
City Hotel,0,25,2016,November,45,1,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,100.0,0,1,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,0-30 days,False,300.0
City Hotel,0,82,2016,October,45,31,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,79.43,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,317.72
City Hotel,0,96,2016,November,45,2,0,2,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,79.2,0,3,Check-Out,2016-11-04,2016-11-02,2016,11,2,2.0,2,>90 days,False,158.4
City Hotel,0,156,2016,October,45,31,1,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.63,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,3.0,4,>90 days,False,490.52
City Hotel,0,74,2016,October,45,31,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.23,0,2,Check-Out,2016-11-04,2016-10-31,2016,10,31,2.0,4,31-90 days,False,360.92
City Hotel,0,75,2016,October,45,30,2,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,84.96,0,2,Check-Out,2016-11-04,2016-10-30,2016,10,30,1.0,5,31-90 days,False,424.79999999999995
City Hotel,0,20,2016,November,45,1,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,0.0,0,Transient,76.0,0,0,Check-Out,2016-11-04,2016-11-01,2016,11,1,2.0,3,0-30 days,False,228.0
City Hotel,0,177,2016,October,45,30,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,68.68,0,1,Check-Out,2016-11-04,2016-10-30,2016,10,30,2.0,5,>90 days,False,343.40000000000003
City Hotel,0,55,2016,November,45,2,0,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,97.2,0,1,Check-Out,2016-11-04,2016-11-02,2016,11,2,2.0,2,31-90 days,False,194.4
City Hotel,0,274,2016,November,45,4,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,0.0,0,Transient,0.0,0,2,Check-Out,2016-11-04,2016-11-04,2016,11,4,2.0,0,>90 days,False,0.0
City Hotel,0,84,2016,October,45,31,1,3,2,1.0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,149.18,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,3.0,4,31-90 days,False,596.72
City Hotel,0,84,2016,October,45,31,1,3,2,1.0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,149.18,0,1,Check-Out,2016-11-04,2016-10-31,2016,10,31,3.0,4,31-90 days,False,596.72
City Hotel,0,70,2016,October,45,30,2,3,1,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,87.48,0,2,Check-Out,2016-11-04,2016-10-30,2016,10,30,1.0,5,31-90 days,False,437.40000000000003
City Hotel,0,15,2016,November,45,1,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,85.0,0,1,Check-Out,2016-11-05,2016-11-01,2016,11,1,2.0,4,0-30 days,False,340.0
City Hotel,0,1,2016,November,45,4,0,1,1,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Check-Out,2016-11-05,2016-11-04,2016,11,4,1.0,1,0-30 days,False,140.0
City Hotel,0,48,2016,November,45,1,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-05,2016-11-01,2016,11,1,2.0,4,31-90 days,False,300.0
City Hotel,0,0,2016,November,45,5,0,0,2,0.0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,D,1,No Deposit,159.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-11-05,2016-11-05,2016,11,5,2.0,0,0-30 days,False,0.0
City Hotel,0,0,2016,November,45,5,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,D,1,No Deposit,8.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-11-05,2016-11-05,2016,11,5,1.0,0,0-30 days,False,0.0
City Hotel,0,47,2016,November,45,1,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,91.8,0,2,Check-Out,2016-11-05,2016-11-01,2016,11,1,2.0,4,31-90 days,False,367.2
City Hotel,0,35,2016,October,45,31,1,4,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,105.0,0,0,Check-Out,2016-11-05,2016-10-31,2016,10,31,2.0,5,31-90 days,False,525.0
City Hotel,0,63,2016,November,45,1,0,4,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,1,Check-Out,2016-11-05,2016-11-01,2016,11,1,2.0,4,31-90 days,False,374.4
